NO. 13764	(0,0,1,15,28)
NO. 13765	(1,0,1,15,27)
NO. 13766	(0,1,1,16,28)
NO. 13767	(0,1,1,16,28)
NO. 13768	(0,0,1,15,29)
NO. 13769	(1,0,1,15,27)
NO. 13770	(0,1,1,17,28)
NO. 13771	(0,1,1,16,28)
NO. 13772	(0,0,1,16,29)
NO. 13773	(1,0,1,15,28)
NO. 13774	(0,1,1,16,29)
NO. 13775	(0,1,1,17,29)
NO. 13776	(0,0,1,16,30)
NO. 13777	(1,0,1,15,27)
NO. 13778	(0,1,1,17,28)
NO. 13779	(0,1,1,16,28)
NO. 13780	(0,0,1,15,29)
NO. 13781	(1,0,1,16,28)
NO. 13782	(0,1,1,17,29)
NO. 13783	(0,1,1,16,29)
NO. 13784	(0,0,1,15,30)
NO. 13785	(1,0,1,14,28)
NO. 13786	(0,1,1,17,29)
NO. 13787	(0,1,1,15,29)
NO. 13788	(0,0,1,16,30)
NO. 13789	(1,0,1,16,29)
NO. 13790	(0,1,1,17,30)
NO. 13791	(0,1,1,17,30)
NO. 13792	(0,0,1,17,31)
NO. 13793	(1,0,1,15,27)
NO. 13794	(0,1,1,16,28)
NO. 13795	(0,1,1,16,28)
NO. 13796	(0,0,1,16,29)
NO. 13797	(1,0,1,15,28)
NO. 13798	(0,1,1,16,29)
NO. 13799	(0,1,1,16,29)
NO. 13800	(0,0,1,16,30)
NO. 13801	(1,0,1,15,28)
NO. 13802	(0,1,1,17,29)
NO. 13803	(0,1,1,16,29)
NO. 13804	(0,0,1,17,30)
NO. 13805	(1,0,1,16,29)
NO. 13806	(0,1,1,17,30)
NO. 13807	(0,1,1,17,30)
NO. 13808	(0,0,1,17,31)
NO. 13809	(1,0,1,15,28)
NO. 13810	(0,1,1,17,29)
NO. 13811	(0,1,1,16,29)
NO. 13812	(0,0,1,15,30)
NO. 13813	(1,0,1,14,29)
NO. 13814	(0,1,1,17,30)
NO. 13815	(0,1,1,16,30)
NO. 13816	(0,0,1,15,31)
NO. 13817	(1,0,1,14,29)
NO. 13818	(0,1,1,17,30)
NO. 13819	(0,1,1,15,30)
NO. 13820	(0,0,1,16,31)
NO. 13821	(1,0,1,16,30)
NO. 13822	(0,1,1,17,31)
NO. 13823	(0,1,1,17,31)
NO. 13824	(0,0,1,17,32)
NO. 13825	(1,1,1,13,24)
NO. 13826	(0,2,1,14,25)
NO. 13827	(0,2,1,14,25)
NO. 13828	(0,1,1,14,26)
NO. 13829	(1,1,1,14,25)
NO. 13830	(0,2,1,15,26)
NO. 13831	(0,2,1,15,26)
NO. 13832	(0,1,1,15,27)
NO. 13833	(1,0,1,16,25)
NO. 13834	(0,1,1,17,26)
NO. 13835	(0,1,1,17,26)
NO. 13836	(0,0,1,17,27)
NO. 13837	(1,0,1,17,26)
NO. 13838	(0,1,1,18,27)
NO. 13839	(0,1,1,18,27)
NO. 13840	(0,0,1,17,28)
NO. 13841	(1,0,1,14,25)
NO. 13842	(0,1,1,15,26)
NO. 13843	(0,1,1,15,26)
NO. 13844	(0,0,1,15,27)
NO. 13845	(1,0,1,15,26)
NO. 13846	(0,1,1,17,27)
NO. 13847	(0,1,1,17,27)
NO. 13848	(0,0,1,16,28)
NO. 13849	(1,0,1,13,26)
NO. 13850	(0,1,1,15,27)
NO. 13851	(0,1,1,15,27)
NO. 13852	(0,0,1,15,28)
NO. 13853	(1,0,1,14,27)
NO. 13854	(0,1,1,18,28)
NO. 13855	(0,1,1,15,28)
NO. 13856	(0,0,1,17,29)
NO. 13857	(1,0,1,13,25)
NO. 13858	(0,1,1,15,26)
NO. 13859	(0,1,1,14,26)
NO. 13860	(0,0,1,14,27)
NO. 13861	(1,0,1,14,26)
NO. 13862	(0,1,1,16,27)
NO. 13863	(0,1,1,15,27)
NO. 13864	(0,0,1,16,28)
NO. 13865	(1,0,1,15,26)
NO. 13866	(0,1,1,17,27)
NO. 13867	(0,1,1,16,27)
NO. 13868	(0,0,1,16,28)
NO. 13869	(1,0,1,17,27)
NO. 13870	(0,1,1,19,28)
NO. 13871	(0,1,1,18,28)
NO. 13872	(0,0,1,18,29)
NO. 13873	(1,0,1,13,26)
NO. 13874	(0,1,1,14,27)
NO. 13875	(0,1,1,14,27)
NO. 13876	(0,0,1,14,28)
NO. 13877	(1,0,1,15,27)
NO. 13878	(0,1,1,16,28)
NO. 13879	(0,1,1,16,28)
NO. 13880	(0,0,1,16,29)
NO. 13881	(1,0,1,13,27)
NO. 13882	(0,1,1,14,28)
NO. 13883	(0,1,1,14,28)
NO. 13884	(0,0,1,14,29)
NO. 13885	(1,0,1,14,28)
NO. 13886	(0,1,1,18,29)
NO. 13887	(0,1,1,15,29)
NO. 13888	(0,0,1,17,30)
NO. 13889	(1,0,1,16,25)
NO. 13890	(0,1,1,17,26)
NO. 13891	(0,1,1,17,26)
NO. 13892	(0,0,1,17,27)
NO. 13893	(1,0,1,17,26)
NO. 13894	(0,1,1,17,27)
NO. 13895	(0,1,1,18,27)
NO. 13896	(0,0,1,16,28)
NO. 13897	(1,0,1,17,26)
NO. 13898	(0,1,1,18,27)
NO. 13899	(0,1,1,18,27)
NO. 13900	(0,0,1,18,28)
NO. 13901	(1,0,1,18,27)
NO. 13902	(0,1,1,18,28)
NO. 13903	(0,1,1,19,28)
NO. 13904	(0,0,1,17,29)
NO. 13905	(1,0,1,17,26)
NO. 13906	(0,1,1,18,27)
NO. 13907	(0,1,1,18,27)
NO. 13908	(0,0,1,18,28)
NO. 13909	(1,0,1,18,27)
NO. 13910	(0,1,1,18,28)
NO. 13911	(0,1,1,19,28)
NO. 13912	(0,0,1,17,29)
NO. 13913	(1,0,1,15,27)
NO. 13914	(0,1,1,17,28)
NO. 13915	(0,1,1,16,28)
NO. 13916	(0,0,1,17,29)
NO. 13917	(1,0,1,17,28)
NO. 13918	(0,1,1,18,29)
NO. 13919	(0,1,1,18,29)
NO. 13920	(0,0,1,17,30)
NO. 13921	(1,0,1,15,26)
NO. 13922	(0,1,1,17,27)
NO. 13923	(0,1,1,16,27)
NO. 13924	(0,0,1,16,28)
NO. 13925	(1,0,1,16,27)
NO. 13926	(0,1,1,17,28)
NO. 13927	(0,1,1,17,28)
NO. 13928	(0,0,1,16,29)
NO. 13929	(1,0,1,16,27)
NO. 13930	(0,1,1,18,28)
NO. 13931	(0,1,1,17,28)
NO. 13932	(0,0,1,17,29)
NO. 13933	(1,0,1,17,28)
NO. 13934	(0,1,1,18,29)
NO. 13935	(0,1,1,18,29)
NO. 13936	(0,0,1,17,30)
NO. 13937	(1,0,1,16,27)
NO. 13938	(0,1,1,18,28)
NO. 13939	(0,1,1,17,28)
NO. 13940	(0,0,1,17,29)
NO. 13941	(1,0,1,17,28)
NO. 13942	(0,1,1,18,29)
NO. 13943	(0,1,1,18,29)
NO. 13944	(0,0,1,17,30)
NO. 13945	(1,0,1,14,28)
NO. 13946	(0,1,1,17,29)
NO. 13947	(0,1,1,15,29)
NO. 13948	(0,0,1,16,30)
NO. 13949	(1,0,1,16,29)
NO. 13950	(0,1,1,18,30)
NO. 13951	(0,1,1,17,30)
NO. 13952	(0,0,1,17,31)
NO. 13953	(1,1,1,13,25)
NO. 13954	(0,2,1,15,26)
NO. 13955	(0,2,1,15,26)
NO. 13956	(0,1,1,15,27)
NO. 13957	(1,1,1,14,26)
NO. 13958	(0,2,1,14,27)
NO. 13959	(0,2,1,15,27)
NO. 13960	(0,1,1,15,28)
NO. 13961	(1,0,1,16,26)
NO. 13962	(0,1,1,18,27)
NO. 13963	(0,1,1,17,27)
NO. 13964	(0,0,1,17,28)
NO. 13965	(1,0,1,17,27)
NO. 13966	(0,1,1,17,28)
NO. 13967	(0,1,1,18,28)
NO. 13968	(0,0,1,17,29)
NO. 13969	(1,0,1,14,26)
NO. 13970	(0,1,1,17,27)
NO. 13971	(0,1,1,15,27)
NO. 13972	(0,0,1,16,28)
NO. 13973	(1,0,1,15,27)
NO. 13974	(0,1,1,16,28)
NO. 13975	(0,1,1,17,28)
NO. 13976	(0,0,1,16,29)
NO. 13977	(1,0,1,14,27)
NO. 13978	(0,1,1,18,28)
NO. 13979	(0,1,1,15,28)
NO. 13980	(0,0,1,17,29)
NO. 13981	(1,0,1,17,28)
NO. 13982	(0,1,1,18,29)
NO. 13983	(0,1,1,18,29)
NO. 13984	(0,0,1,17,30)
NO. 13985	(1,0,1,14,26)
NO. 13986	(0,1,1,15,27)
NO. 13987	(0,1,1,15,27)
NO. 13988	(0,0,1,15,28)
NO. 13989	(1,0,1,13,27)
NO. 13990	(0,1,1,15,28)
NO. 13991	(0,1,1,15,28)
NO. 13992	(0,0,1,15,29)
NO. 13993	(1,0,1,15,27)
NO. 13994	(0,1,1,18,28)
NO. 13995	(0,1,1,17,28)
NO. 13996	(0,0,1,16,29)
NO. 13997	(1,0,1,16,28)
NO. 13998	(0,1,1,18,29)
NO. 13999	(0,1,1,17,29)
NO. 14000	(0,0,1,17,30)
NO. 14001	(1,0,1,13,27)
NO. 14002	(0,1,1,16,28)
NO. 14003	(0,1,1,15,28)
NO. 14004	(0,0,1,15,29)
NO. 14005	(1,0,1,15,28)
NO. 14006	(0,1,1,15,29)
NO. 14007	(0,1,1,16,29)
NO. 14008	(0,0,1,15,30)
NO. 14009	(1,0,1,13,28)
NO. 14010	(0,1,1,18,29)
NO. 14011	(0,1,1,15,29)
NO. 14012	(0,0,1,16,30)
NO. 14013	(1,0,1,16,29)
NO. 14014	(0,1,1,18,30)
NO. 14015	(0,1,1,17,30)
NO. 14016	(0,0,1,16,31)
NO. 14017	(1,0,1,14,26)
NO. 14018	(0,1,1,17,27)
NO. 14019	(0,1,1,16,27)
NO. 14020	(0,0,1,16,28)
NO. 14021	(1,0,1,15,27)
NO. 14022	(0,1,1,16,28)
NO. 14023	(0,1,1,16,28)
NO. 14024	(0,0,1,16,29)
NO. 14025	(1,0,1,15,27)
NO. 14026	(0,1,1,18,28)
NO. 14027	(0,1,1,17,28)
NO. 14028	(0,0,1,17,29)
NO. 14029	(1,0,1,16,28)
NO. 14030	(0,1,1,17,29)
NO. 14031	(0,1,1,17,29)
NO. 14032	(0,0,1,17,30)
NO. 14033	(1,0,1,15,27)
NO. 14034	(0,1,1,18,28)
NO. 14035	(0,1,1,17,28)
NO. 14036	(0,0,1,17,29)
NO. 14037	(1,0,1,16,28)
NO. 14038	(0,1,1,18,29)
NO. 14039	(0,1,1,17,29)
NO. 14040	(0,0,1,17,30)
NO. 14041	(1,0,1,15,28)
NO. 14042	(0,1,1,18,29)
NO. 14043	(0,1,1,17,29)
NO. 14044	(0,0,1,17,30)
NO. 14045	(1,0,1,16,29)
NO. 14046	(0,1,1,18,30)
NO. 14047	(0,1,1,17,30)
NO. 14048	(0,0,1,17,31)
NO. 14049	(1,0,1,13,27)
NO. 14050	(0,1,1,17,28)
NO. 14051	(0,1,1,15,28)
NO. 14052	(0,0,1,15,29)
NO. 14053	(1,0,1,15,28)
NO. 14054	(0,1,1,17,29)
NO. 14055	(0,1,1,16,29)
NO. 14056	(0,0,1,16,30)
NO. 14057	(1,0,1,14,28)
NO. 14058	(0,1,1,18,29)
NO. 14059	(0,1,1,16,29)
NO. 14060	(0,0,1,16,30)
NO. 14061	(1,0,1,16,29)
NO. 14062	(0,1,1,18,30)
NO. 14063	(0,1,1,17,30)
NO. 14064	(0,0,1,17,31)
NO. 14065	(1,0,1,14,28)
NO. 14066	(0,1,1,18,29)
NO. 14067	(0,1,1,16,29)
NO. 14068	(0,0,1,16,30)
NO. 14069	(1,0,1,16,29)
NO. 14070	(0,1,1,18,30)
NO. 14071	(0,1,1,17,30)
NO. 14072	(0,0,1,17,31)
NO. 14073	(1,0,1,14,29)
NO. 14074	(0,1,1,18,30)
NO. 14075	(0,1,1,16,30)
NO. 14076	(0,0,1,16,31)
NO. 14077	(1,0,1,16,30)
NO. 14078	(0,1,1,18,31)
NO. 14079	(0,1,1,17,31)
NO. 14080	(0,0,1,17,32)
NO. 14081	(1,1,1,14,25)
NO. 14082	(0,2,1,15,26)
NO. 14083	(0,2,1,14,26)
NO. 14084	(0,1,1,14,27)
NO. 14085	(1,1,1,14,26)
NO. 14086	(0,2,1,16,27)
NO. 14087	(0,2,1,15,27)
NO. 14088	(0,1,1,14,28)
NO. 14089	(1,0,1,16,26)
NO. 14090	(0,1,1,17,27)
NO. 14091	(0,1,1,16,27)
NO. 14092	(0,0,1,16,28)
NO. 14093	(1,0,1,16,27)
NO. 14094	(0,1,1,18,28)
NO. 14095	(0,1,1,17,28)
NO. 14096	(0,0,1,16,29)
NO. 14097	(1,0,1,15,26)
NO. 14098	(0,1,1,16,27)
NO. 14099	(0,1,1,15,27)
NO. 14100	(0,0,1,15,28)
NO. 14101	(1,0,1,15,27)
NO. 14102	(0,1,1,17,28)
NO. 14103	(0,1,1,16,28)
NO. 14104	(0,0,1,15,29)
NO. 14105	(1,0,1,13,27)
NO. 14106	(0,1,1,15,28)
NO. 14107	(0,1,1,13,28)
NO. 14108	(0,0,1,14,29)
NO. 14109	(1,0,1,14,28)
NO. 14110	(0,1,1,18,29)
NO. 14111	(0,1,1,15,29)
NO. 14112	(0,0,1,16,30)
NO. 14113	(1,0,1,12,26)
NO. 14114	(0,1,1,14,27)
NO. 14115	(0,1,1,14,27)
NO. 14116	(0,0,1,13,28)
NO. 14117	(1,0,1,14,27)
NO. 14118	(0,1,1,16,28)
NO. 14119	(0,1,1,15,28)
NO. 14120	(0,0,1,15,29)
NO. 14121	(1,0,1,14,27)
NO. 14122	(0,1,1,16,28)
NO. 14123	(0,1,1,16,28)
NO. 14124	(0,0,1,15,29)
NO. 14125	(1,0,1,16,28)
NO. 14126	(0,1,1,18,29)
NO. 14127	(0,1,1,17,29)
NO. 14128	(0,0,1,17,30)
NO. 14129	(1,0,1,13,27)
NO. 14130	(0,1,1,15,28)
NO. 14131	(0,1,1,15,28)
NO. 14132	(0,0,1,14,29)
NO. 14133	(1,0,1,14,28)
NO. 14134	(0,1,1,17,29)
NO. 14135	(0,1,1,16,29)
NO. 14136	(0,0,1,15,30)
NO. 14137	(1,0,1,11,28)
NO. 14138	(0,1,1,14,29)
NO. 14139	(0,1,1,13,29)
NO. 14140	(0,0,1,13,30)
NO. 14141	(1,0,1,14,29)
NO. 14142	(0,1,1,18,30)
NO. 14143	(0,1,1,15,30)
NO. 14144	(0,0,1,16,31)
NO. 14145	(1,0,1,17,26)
NO. 14146	(0,1,1,18,27)
NO. 14147	(0,1,1,17,27)
NO. 14148	(0,0,1,17,28)
NO. 14149	(1,0,1,16,27)
NO. 14150	(0,1,1,17,28)
NO. 14151	(0,1,1,17,28)
NO. 14152	(0,0,1,15,29)
NO. 14153	(1,0,1,18,27)
NO. 14154	(0,1,1,19,28)
NO. 14155	(0,1,1,18,28)
NO. 14156	(0,0,1,18,29)
NO. 14157	(1,0,1,17,28)
NO. 14158	(0,1,1,18,29)
NO. 14159	(0,1,1,18,29)
NO. 14160	(0,0,1,16,30)
NO. 14161	(1,0,1,17,27)
NO. 14162	(0,1,1,18,28)
NO. 14163	(0,1,1,17,28)
NO. 14164	(0,0,1,17,29)
NO. 14165	(1,0,1,16,28)
NO. 14166	(0,1,1,17,29)
NO. 14167	(0,1,1,17,29)
NO. 14168	(0,0,1,15,30)
NO. 14169	(1,0,1,16,28)
NO. 14170	(0,1,1,17,29)
NO. 14171	(0,1,1,16,29)
NO. 14172	(0,0,1,17,30)
NO. 14173	(1,0,1,16,29)
NO. 14174	(0,1,1,17,30)
NO. 14175	(0,1,1,17,30)
NO. 14176	(0,0,1,16,31)
NO. 14177	(1,0,1,15,27)
NO. 14178	(0,1,1,17,28)
NO. 14179	(0,1,1,17,28)
NO. 14180	(0,0,1,16,29)
NO. 14181	(1,0,1,16,28)
NO. 14182	(0,1,1,17,29)
NO. 14183	(0,1,1,17,29)
NO. 14184	(0,0,1,16,30)
NO. 14185	(1,0,1,16,28)
NO. 14186	(0,1,1,18,29)
NO. 14187	(0,1,1,18,29)
NO. 14188	(0,0,1,17,30)
NO. 14189	(1,0,1,17,29)
NO. 14190	(0,1,1,18,30)
NO. 14191	(0,1,1,18,30)
NO. 14192	(0,0,1,17,31)
NO. 14193	(1,0,1,15,28)
NO. 14194	(0,1,1,17,29)
NO. 14195	(0,1,1,17,29)
NO. 14196	(0,0,1,16,30)
NO. 14197	(1,0,1,16,29)
NO. 14198	(0,1,1,17,30)
NO. 14199	(0,1,1,17,30)
NO. 14200	(0,0,1,15,31)
NO. 14201	(1,0,1,14,29)
NO. 14202	(0,1,1,17,30)
NO. 14203	(0,1,1,16,30)
NO. 14204	(0,0,1,16,31)
NO. 14205	(1,0,1,16,30)
NO. 14206	(0,1,1,18,31)
NO. 14207	(0,1,1,17,31)
NO. 14208	(0,0,1,16,32)
NO. 14209	(1,1,1,13,26)
NO. 14210	(0,2,1,16,27)
NO. 14211	(0,2,1,15,27)
NO. 14212	(0,1,1,14,28)
NO. 14213	(1,1,1,14,27)
NO. 14214	(0,2,1,15,28)
NO. 14215	(0,2,1,15,28)
NO. 14216	(0,1,1,14,29)
NO. 14217	(1,0,1,17,27)
NO. 14218	(0,1,1,18,28)
NO. 14219	(0,1,1,17,28)
NO. 14220	(0,0,1,16,29)
NO. 14221	(1,0,1,16,28)
NO. 14222	(0,1,1,17,29)
NO. 14223	(0,1,1,17,29)
NO. 14224	(0,0,1,16,30)
NO. 14225	(1,0,1,16,27)
NO. 14226	(0,1,1,17,28)
NO. 14227	(0,1,1,16,28)
NO. 14228	(0,0,1,15,29)
NO. 14229	(1,0,1,15,28)
NO. 14230	(0,1,1,16,29)
NO. 14231	(0,1,1,16,29)
NO. 14232	(0,0,1,15,30)
NO. 14233	(1,0,1,15,28)
NO. 14234	(0,1,1,18,29)
NO. 14235	(0,1,1,15,29)
NO. 14236	(0,0,1,16,30)
NO. 14237	(1,0,1,16,29)
NO. 14238	(0,1,1,17,30)
NO. 14239	(0,1,1,17,30)
NO. 14240	(0,0,1,16,31)
NO. 14241	(1,0,1,14,27)
NO. 14242	(0,1,1,16,28)
NO. 14243	(0,1,1,15,28)
NO. 14244	(0,0,1,16,29)
NO. 14245	(1,0,1,14,28)
NO. 14246	(0,1,1,16,29)
NO. 14247	(0,1,1,15,29)
NO. 14248	(0,0,1,15,30)
NO. 14249	(1,0,1,16,28)
NO. 14250	(0,1,1,18,29)
NO. 14251	(0,1,1,17,29)
NO. 14252	(0,0,1,18,30)
NO. 14253	(1,0,1,16,29)
NO. 14254	(0,1,1,18,30)
NO. 14255	(0,1,1,17,30)
NO. 14256	(0,0,1,17,31)
NO. 14257	(1,0,1,15,28)
NO. 14258	(0,1,1,17,29)
NO. 14259	(0,1,1,16,29)
NO. 14260	(0,0,1,15,30)
NO. 14261	(1,0,1,14,29)
NO. 14262	(0,1,1,17,30)
NO. 14263	(0,1,1,16,30)
NO. 14264	(0,0,1,15,31)
NO. 14265	(1,0,1,14,29)
NO. 14266	(0,1,1,18,30)
NO. 14267	(0,1,1,15,30)
NO. 14268	(0,0,1,17,31)
NO. 14269	(1,0,1,15,30)
NO. 14270	(0,1,1,18,31)
NO. 14271	(0,1,1,17,31)
NO. 14272	(0,0,1,16,32)
NO. 14273	(1,0,1,14,27)
NO. 14274	(0,1,1,19,28)
NO. 14275	(0,1,1,16,28)
NO. 14276	(0,0,1,17,29)
NO. 14277	(1,0,1,15,28)
NO. 14278	(0,1,1,18,29)
NO. 14279	(0,1,1,17,29)
NO. 14280	(0,0,1,17,30)
NO. 14281	(1,0,1,18,28)
NO. 14282	(0,1,1,20,29)
NO. 14283	(0,1,1,18,29)
NO. 14284	(0,0,1,18,30)
NO. 14285	(1,0,1,18,29)
NO. 14286	(0,1,1,19,30)
NO. 14287	(0,1,1,18,30)
NO. 14288	(0,0,1,18,31)
NO. 14289	(1,0,1,17,28)
NO. 14290	(0,1,1,19,29)
NO. 14291	(0,1,1,17,29)
NO. 14292	(0,0,1,17,30)
NO. 14293	(1,0,1,17,29)
NO. 14294	(0,1,1,18,30)
NO. 14295	(0,1,1,17,30)
NO. 14296	(0,0,1,17,31)
NO. 14297	(1,0,1,16,29)
NO. 14298	(0,1,1,19,30)
NO. 14299	(0,1,1,16,30)
NO. 14300	(0,0,1,18,31)
NO. 14301	(1,0,1,17,30)
NO. 14302	(0,1,1,18,31)
NO. 14303	(0,1,1,18,31)
NO. 14304	(0,0,1,18,32)
NO. 14305	(1,0,1,15,28)
NO. 14306	(0,1,1,19,29)
NO. 14307	(0,1,1,16,29)
NO. 14308	(0,0,1,18,30)
NO. 14309	(1,0,1,17,29)
NO. 14310	(0,1,1,18,30)
NO. 14311	(0,1,1,18,30)
NO. 14312	(0,0,1,18,31)
NO. 14313	(1,0,1,17,29)
NO. 14314	(0,1,1,20,30)
NO. 14315	(0,1,1,18,30)
NO. 14316	(0,0,1,19,31)
NO. 14317	(1,0,1,18,30)
NO. 14318	(0,1,1,19,31)
NO. 14319	(0,1,1,19,31)
NO. 14320	(0,0,1,19,32)
NO. 14321	(1,0,1,16,29)
NO. 14322	(0,1,1,19,30)
NO. 14323	(0,1,1,17,30)
NO. 14324	(0,0,1,17,31)
NO. 14325	(1,0,1,15,30)
NO. 14326	(0,1,1,18,31)
NO. 14327	(0,1,1,17,31)
NO. 14328	(0,0,1,17,32)
NO. 14329	(1,0,1,15,30)
NO. 14330	(0,1,1,20,31)
NO. 14331	(0,1,1,16,31)
NO. 14332	(0,0,1,18,32)
NO. 14333	(1,0,1,18,31)
NO. 14334	(0,1,1,19,32)
NO. 14335	(0,1,1,18,32)
NO. 14336	(0,0,1,18,33)
NO. 14337	(1,2,1,14,23)
NO. 14338	(0,3,1,16,24)
NO. 14339	(0,3,1,15,24)
NO. 14340	(0,2,1,15,25)
NO. 14341	(1,2,1,15,24)
NO. 14342	(0,3,1,16,25)
NO. 14343	(0,3,1,15,25)
NO. 14344	(0,2,1,15,26)
NO. 14345	(1,1,1,15,24)
NO. 14346	(0,2,1,15,25)
NO. 14347	(0,2,1,15,25)
NO. 14348	(0,1,1,14,26)
NO. 14349	(1,1,1,14,25)
NO. 14350	(0,2,1,15,26)
NO. 14351	(0,2,1,16,26)
NO. 14352	(0,1,1,15,27)
NO. 14353	(1,1,1,15,24)
NO. 14354	(0,2,1,17,25)
NO. 14355	(0,2,1,16,25)
NO. 14356	(0,1,1,16,26)
NO. 14357	(1,1,1,16,25)
NO. 14358	(0,2,1,17,26)
NO. 14359	(0,2,1,16,26)
NO. 14360	(0,1,1,16,27)
NO. 14361	(1,1,1,14,25)
NO. 14362	(0,2,1,15,26)
NO. 14363	(0,2,1,14,26)
NO. 14364	(0,1,1,14,27)
NO. 14365	(1,1,1,15,26)
NO. 14366	(0,2,1,16,27)
NO. 14367	(0,2,1,15,27)
NO. 14368	(0,1,1,15,28)
NO. 14369	(1,1,1,14,24)
NO. 14370	(0,2,1,16,25)
NO. 14371	(0,2,1,15,25)
NO. 14372	(0,1,1,15,26)
NO. 14373	(1,1,1,13,25)
NO. 14374	(0,2,1,15,26)
NO. 14375	(0,2,1,15,26)
NO. 14376	(0,1,1,14,27)
NO. 14377	(1,1,1,14,25)
NO. 14378	(0,2,1,16,26)
NO. 14379	(0,2,1,15,26)
NO. 14380	(0,1,1,15,27)
NO. 14381	(1,1,1,15,26)
NO. 14382	(0,2,1,16,27)
NO. 14383	(0,2,1,16,27)
NO. 14384	(0,1,1,16,28)
NO. 14385	(1,1,1,15,25)
NO. 14386	(0,2,1,17,26)
NO. 14387	(0,2,1,16,26)
NO. 14388	(0,1,1,16,27)
NO. 14389	(1,1,1,14,26)
NO. 14390	(0,2,1,16,27)
NO. 14391	(0,2,1,16,27)
NO. 14392	(0,1,1,15,28)
NO. 14393	(1,1,1,13,26)
NO. 14394	(0,2,1,14,27)
NO. 14395	(0,2,1,15,27)
NO. 14396	(0,1,1,15,28)
NO. 14397	(1,1,1,14,27)
NO. 14398	(0,2,1,14,28)
NO. 14399	(0,2,1,16,28)
NO. 14400	(0,1,1,15,29)
NO. 14401	(1,1,1,14,24)
NO. 14402	(0,2,1,16,25)
NO. 14403	(0,2,1,14,25)
NO. 14404	(0,1,1,15,26)
NO. 14405	(1,1,1,15,25)
NO. 14406	(0,2,1,16,26)
NO. 14407	(0,2,1,15,26)
NO. 14408	(0,1,1,14,27)
NO. 14409	(1,1,1,15,25)
NO. 14410	(0,2,1,16,26)
NO. 14411	(0,2,1,16,26)
NO. 14412	(0,1,1,15,27)
NO. 14413	(1,1,1,14,26)
NO. 14414	(0,2,1,16,27)
NO. 14415	(0,2,1,17,27)
NO. 14416	(0,1,1,15,28)
NO. 14417	(1,1,1,15,25)
NO. 14418	(0,2,1,17,26)
NO. 14419	(0,2,1,15,26)
NO. 14420	(0,1,1,16,27)
NO. 14421	(1,1,1,16,26)
NO. 14422	(0,2,1,17,27)
NO. 14423	(0,2,1,16,27)
NO. 14424	(0,1,1,15,28)
NO. 14425	(1,1,1,14,26)
NO. 14426	(0,2,1,16,27)
NO. 14427	(0,2,1,15,27)
NO. 14428	(0,1,1,15,28)
NO. 14429	(1,1,1,15,27)
NO. 14430	(0,2,1,16,28)
NO. 14431	(0,2,1,15,28)
NO. 14432	(0,1,1,15,29)
NO. 14433	(1,1,1,13,25)
NO. 14434	(0,2,1,16,26)
NO. 14435	(0,2,1,14,26)
NO. 14436	(0,1,1,15,27)
NO. 14437	(1,1,1,14,26)
NO. 14438	(0,2,1,15,27)
NO. 14439	(0,2,1,15,27)
NO. 14440	(0,1,1,15,28)
NO. 14441	(1,1,1,15,26)
NO. 14442	(0,2,1,17,27)
NO. 14443	(0,2,1,16,27)
NO. 14444	(0,1,1,16,28)
NO. 14445	(1,1,1,16,27)
NO. 14446	(0,2,1,17,28)
NO. 14447	(0,2,1,17,28)
NO. 14448	(0,1,1,16,29)
NO. 14449	(1,1,1,14,26)
NO. 14450	(0,2,1,17,27)
NO. 14451	(0,2,1,15,27)
NO. 14452	(0,1,1,16,28)
NO. 14453	(1,1,1,15,27)
NO. 14454	(0,2,1,16,28)
NO. 14455	(0,2,1,16,28)
NO. 14456	(0,1,1,15,29)
NO. 14457	(1,1,1,14,27)
NO. 14458	(0,2,1,15,28)
NO. 14459	(0,2,1,15,28)
NO. 14460	(0,1,1,15,29)
NO. 14461	(1,1,1,14,28)
NO. 14462	(0,2,1,15,29)
NO. 14463	(0,2,1,15,29)
NO. 14464	(0,1,1,15,30)
NO. 14465	(1,1,1,16,24)
NO. 14466	(0,2,1,17,25)
NO. 14467	(0,2,1,16,25)
NO. 14468	(0,1,1,15,26)
NO. 14469	(1,1,1,16,25)
NO. 14470	(0,2,1,17,26)
NO. 14471	(0,2,1,16,26)
NO. 14472	(0,1,1,15,27)
NO. 14473	(1,0,1,14,25)
NO. 14474	(0,1,1,15,26)
NO. 14475	(0,1,1,16,26)
NO. 14476	(0,0,1,15,27)
NO. 14477	(1,0,1,14,26)
NO. 14478	(0,1,1,15,27)
NO. 14479	(0,1,1,16,27)
NO. 14480	(0,0,1,15,28)
NO. 14481	(1,0,1,17,25)
NO. 14482	(0,1,1,18,26)
NO. 14483	(0,1,1,17,26)
NO. 14484	(0,0,1,16,27)
NO. 14485	(1,0,1,17,26)
NO. 14486	(0,1,1,18,27)
NO. 14487	(0,1,1,17,27)
NO. 14488	(0,0,1,16,28)
NO. 14489	(1,0,1,15,26)
NO. 14490	(0,1,1,16,27)
NO. 14491	(0,1,1,14,27)
NO. 14492	(0,0,1,14,28)
NO. 14493	(1,0,1,15,27)
NO. 14494	(0,1,1,16,28)
NO. 14495	(0,1,1,14,28)
NO. 14496	(0,0,1,14,29)
NO. 14497	(1,0,1,15,25)
NO. 14498	(0,1,1,15,26)
NO. 14499	(0,1,1,16,26)
